gauge_id,frac_snow,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur,dams_num,dams_year_first,dams_year_last,dams_total_lake_area,dams_total_lake_volume,aquitard_perc,aquifer_perc,aquifer_aquitard_mixed_perc,kf_very_high_perc,kf_high_perc,kf_medium_perc,kf_moderate_perc,kf_low_perc,kf_very_low_perc,kf_extremely_low_perc,kf_very_high_to_high_perc,kf_medium_to_moderate_perc,kf_low_to_extremely_low_perc,kf_highly_variable_perc,kf_moderate_to_low_perc,cavity_fissure_perc,cavity_pores_perc,cavity_fissure_karst_perc,cavity_fissure_pores_perc,rocktype_sediment_perc,rocktype_metamorphite_perc,rocktype_magmatite_perc,consolidation_solid_rock_perc,consolidation_unconsolidated_rock_perc,geochemical_rocktype_silicate_perc,geochemical_rocktype_silicate_carbonatic_perc,geochemical_rocktype_carbonatic_perc,geochemical_rocktype_sulfatic_perc,geochemical_rocktype_silicate_organic_components_perc,geochemical_rocktype_anthropogenically_modified_through_filling_perc,geochemical_rocktype_sulfatic_halitic_perc,geochemical_rocktype_halitic_perc,waterbody_perc,no_data_perc,artificial_surfaces_perc,agricultural_areas_perc,forests_and_seminatural_areas_perc,wetlands_perc,water_bodies_perc,clay_0_30cm_mean,clay_30_100cm_mean,clay_100_200cm_mean,silt_0_30cm_mean,silt_30_100cm_mean,silt_100_200cm_mean,sand_0_30cm_mean,sand_30_100cm_mean,sand_100_200cm_mean,coarse_fragments_0_30cm_mean,coarse_fragments_30_100cm_mean,coarse_fragments_100_200cm_mean,bulk_density_0_30cm_mean,bulk_density_30_100cm_mean,bulk_density_100_200cm_mean,soil_organic_carbon_0_30cm_mean,soil_organic_carbon_30_100cm_mean,soil_organic_carbon_100_200cm_mean,lat,long,gauge_easting,gauge_northing,gauge_elev_metadata,area_metadata,gauge_elev,area,elev_mean,elev_min,elev_5,elev_50,elev_95,elev_max,nitrate_polluted_area_fraction,protected_area_fraction,popdens,wastewater_discharge_m3_year,q_mean,q_std,q_5,q_95,runoff_coefficient,p_mean,p_std,q_7_10,q_seasonal_amplitude,cvq_autumn,cvq_spring,cvq_summer,cvq_winter,q_annual_sens_slope,q_annual_p.value
DE211730,0.1,18.05,1.19,236.15,4.1,0,,,0,0,99.39,0,0.61,0,0,0,0,0,0,0,0,0,99.39,0,0.61,99.39,0.61,0,0,0.61,28.41,70.98,99.39,0.61,100,0,0,0,0,0,0,0,0,0,1.19,56.78,42.03,0,0,20.66,23.31,22.43,39.68,36.63,34.49,38.77,39.18,42.2,16.96,21.71,25.78,1.26,1.52,1.56,25.02,5.01,3.58,49.038613,12.252383,4485699,2883124,334.3,91.1,343.69,90.24,520.36,335.74,429.65,519.89,610.43,689.55,0,0,63.0973320007324,0,0.7,0.857,0.13,2.059,0.323,2.169,4.462,0.123,1.073,1.481,0.953,1.701,0.945,-0.001,0.208
DE211740,0.07,19.49,1.19,244.03,4.3,0,,,0,0,21.22,0.44,78.34,0,0,0,0.44,21.22,0,0,0,0,0,0,78.34,0,61.23,0,38.77,100,0,0,38.77,61.23,0,60.42,0,0,39.58,0,0,0,0,0,2.92,66.68,30.4,0,0,25.65,25.34,26.05,44.69,43.26,40.8,27.34,29.09,30.83,10.99,13.32,16.46,1.34,1.49,1.51,20.66,4.34,3.14,48.941188,12.200416,4482218,2872182,338.06,75.2,342.43,75.52,391.64,336.21,353.95,389.83,433.23,473.03,53.5323482762902,0,167.633819580078,0,0.447,0.396,0.18,0.9,0.228,1.964,4.19,0.16,0.32,0.729,0.765,0.85,0.927,0,0.838
DE211760,0.07,18.77,1.2,240.41,4.22,0,,,0,0,11.17,81.85,6.99,0,0.95,11.51,69.39,11.17,0,0,0,0,0,0,6.99,0,94.06,0,5.94,100,0,0,5.94,94.06,0,99.05,0.95,0,0,0,0,0,0,0,4.72,74.73,20.54,0,0,24.92,25.18,25.81,45.41,43.04,40.29,25.71,27.82,29.95,10.88,13.41,16.31,1.32,1.48,1.51,20.65,4.63,3.44,48.915498,12.425401,4498788,2869844,323.79,402.6,325.7,400.88,422.57,325.2,347.55,423.85,493.74,542.34,53.8216585242267,0.155040977352557,84.5034561157227,13127532,0.507,0.447,0.24,0.97,0.246,2.058,4.256,0.225,0.275,0.774,0.868,0.819,0.902,-0.001,0.434
DE211770,0.07,19.08,1.18,241.62,4.19,0,,,0,0,13.13,86.87,0,0,0,5.25,81.62,13.13,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,0,100,0,0,0,0,0,0,0,0,4.87,71.91,23.23,0,0,24.33,24.87,25.7,46.41,43.88,40.56,25.56,27.56,30.06,11.53,14.64,17.44,1.31,1.49,1.51,20.81,4.3,3.39,48.792805,12.300891,4490081,2855917,364.94,243.2,369.01,242.34,447.22,365.78,390.19,450.78,491.62,526.58,73.2500122571337,0,99.0227890014648,4089104,0.503,0.404,0.28,0.77,0.246,2.044,4.291,0.295,0.191,0.554,0.841,0.815,0.858,-0.002,0.025
DE211780,0.07,19.08,1.19,243.27,4.21,0,,,0,0,24.41,75.59,0,0,0,5.54,70.04,24.41,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,0,100,0,0,0,0,0,0,0,0,3.13,74.78,22.09,0,0,24.42,24.12,24.61,46.79,44.2,41.39,26.51,29.41,31.72,12.08,15.66,18.41,1.34,1.51,1.54,20.95,4.18,3.22,48.810457,12.569727,4509761,2858531,342.57,138,346.52,136.57,419.59,339.29,362.89,418.44,476.11,511.72,83.0499392130531,0,69.7850494384766,779918,0.334,0.504,0.13,0.67,0.165,2.019,4.316,0.12,0.238,1.021,1.39,1.801,1.514,-0.001,0.174
DE211790,0.06,19.05,1.2,243.32,4.25,0,,,0,0,0,100,0,0,30.32,0,69.68,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,0,69.68,30.32,0,0,0,0,0,0,0,1.09,91.76,7.15,0,0,25.8,25.48,25.53,47.26,44.4,42.05,25.09,28.27,30.58,11.23,13.24,16.26,1.37,1.51,1.54,19.4,4.36,2.62,48.820627,12.686887,4518323,2859968,326.95,11.5,328.39,11.31,365.53,327.6,334.75,367.42,408.08,451.47,29.1098929139338,0,65.9303436279297,404745,0.337,0.575,0.08,0.909,0.17,1.98,4.186,0.073,0.33,1.507,1.435,2.284,1.53,-0.003,0.005
DE211800,0.15,18.34,1.22,222.75,3.93,0,,,0,0,96.3,0,3.7,0,0,0,0,0,0,0,0,0,96.3,0,3.7,96.3,3.7,0,0,3.7,95.85,0.46,96.3,3.7,100,0,0,0,0,0,0,0,0,0,1.85,31.75,66.4,0,0,17.39,17.84,18.2,41.38,39.63,38.36,39.81,41.11,42.02,17.74,22.28,25.44,1.11,1.46,1.54,49.41,15.24,12.27,48.853986,12.962483,4538404,2864450,314.97,36.6,317.9,36.49,573.53,316.54,337.29,546.26,893.19,1055.92,0,0,118.600921630859,0,1.56,1.833,0.4,4.398,0.465,3.357,6.781,0.383,2.08,1.216,1.02,0.999,1.082,-0.001,0.395
DE211940,0.07,18.37,1.18,239.57,4.21,0,,,0,0,26.69,73.31,0,0,8.92,1.87,62.52,26.69,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,0,91.08,8.92,0,0,0,0,0,0,0,7.94,73.47,18.59,0,0,24.02,23.84,24.04,46.12,44.88,42.75,24.02,25.44,27.37,11.05,14.38,17.16,1.27,1.46,1.49,20.9,4.71,3.39,48.545903,12.136655,4478795,2828117,386.07,142.2,387.87,142.75,466.19,386.4,396.42,473.66,506.09,541.83,21.1624993568253,0,204.812881469727,374631,0.776,4.026,0.34,1.13,0.362,2.146,4.543,0.347,0.885,0.68,5.504,6.062,0.8,-0.001,0.395
DE212130,0.07,17.78,1.2,214.43,3.5,0,,,0,0,16.94,3.54,79.52,0,3.54,0,0,16.61,0.34,0,0,0,0,0,79.52,0.22,83.18,0,16.61,100,0,0,16.82,83.18,0,96.24,3.54,0,0.22,0,0,0,0,0,0,30.82,69.18,0,0,27.48,26.5,23.94,45.37,42.89,43.64,26.62,30.08,31.88,12.26,16.34,17.41,1.17,1.38,1.43,53.17,16.35,12.8,47.728862,11.303751,4418855,2735889,606.32,12.9,609.16,12.6,734.54,606.26,661.68,729.56,812.22,848.43,0,0,72.7433776855469,0,1.819,2.093,0.33,4.92,0.506,3.598,7.21,0.323,1.419,0.94,1.153,1.225,0.794,0,0.838
DE212290,0.16,16.13,1.2,204,3.37,0,,,0,0,70.84,13.15,16,0,8.6,0,0,20.7,44.04,0,0,4.55,6.1,0,16,75.07,20.38,4.55,0,100,0,0,79.62,20.38,11.87,66.34,20.63,1.16,0,0,0,0,0,0,0,0,100,0,0,28.24,26.66,26.61,37.91,37.08,39.19,33.85,36.27,34.2,17.54,21.84,23.59,1.01,1.31,1.39,71.91,22.33,17.92,47.644388,10.96588,4393617,2726115,849.34,43.1,874,42.99,1218.82,865.46,985.91,1189.43,1549.42,1911.69,0,81.0091026548024,35.710334777832,0,3.217,4.141,0.77,8.938,0.74,4.349,8.311,0.639,2.589,1.192,1.113,1.359,1.045,0,0.786
DE212300,0.1,16.82,1.18,212.16,3.48,0,,,0,0,14.3,0,85.7,0,0,0,0,13.69,0.61,0,0,0,0,0,85.7,0.61,85.7,0,13.69,100,0,0,14.3,85.7,0,100,0,0,0,0,0,0,0,0,2.78,44.12,44.76,7.34,1,26.62,25.76,24.06,43.98,40.72,41.62,27.85,31.98,32.77,11.56,16.05,17.6,1.16,1.36,1.41,52.61,17.08,12.96,47.692781,11.121969,4405272,2731657,652.42,41.4,656.61,38.11,798.94,652.59,682.34,799.52,903.19,1131.16,0,4.0596296477776,68.6246337890625,812600,2.23,4,0.3,7.16,0.602,3.702,7.293,0.251,1.109,1.597,1.665,2.079,1.455,-0.004,0.041
DE212310,0.09,17,1.18,213.16,3.51,0,,,0,0,18.06,5.24,70.31,0,5.24,0,0,17.22,0.84,0,0,0,0,0,70.31,0.84,75.55,0,17.22,93.61,0,0,18.06,75.55,0,88.25,5.24,0,0.12,0,0,0,6.39,0,3.69,39.92,42.38,7.02,6.99,24,23.23,21.61,39.92,37.66,38.28,25.97,29,30,11.06,14.41,16.11,1.07,1.26,1.31,46.94,14.8,11.04,47.767774,11.123176,4405239,2739990,585.04,116.1,587.36,115.56,725.97,585.47,641.04,704.48,868.54,1131.16,0,8.40710519597443,93.3874282836914,1029450,1.882,1.431,0.56,4.52,0.535,3.518,6.934,0.455,0.799,0.684,0.746,0.836,0.651,-0.001,0.683
DE212320,0.07,18.41,1.2,224.22,3.7,0,,,0,0,0,13.36,86.64,0,13.36,0,0,0,0,0,0,0,0,0,86.64,0,100,0,0,100,0,0,0,100,0,86.64,13.36,0,0,0,0,0,0,0,2.1,44.53,51.87,0.5,0.99,24.03,23.89,22.51,41.85,40.23,41.23,32.39,34.15,34.52,11.27,14.17,16.51,1.23,1.45,1.5,41.94,11.95,8.94,47.923616,11.11098,4404072,2757293,534.82,56.5,537.05,57.52,650.2,536.06,571.75,629.86,748.77,797.67,0,4.77758405001789,117.526138305664,0,1.275,2.194,0.23,4.01,0.445,2.868,5.99,0.206,0.57,1.614,1.83,2.039,1.279,0.001,0.174
DE212330,0.07,17.49,1.21,219.1,3.79,0,,,0,0,1.82,3.09,95.08,0,3.09,0,0,1.82,0,0,0,0,0,0,95.08,0,100,0,0,100,0,0,0,100,0,96.91,3.09,0,0,0,0,0,0,0,7.54,63.04,29.42,0,0,23.37,23.19,22.13,40.51,39.44,40.08,31.79,33.04,33.46,11.08,14.5,17.31,1.2,1.42,1.47,36.67,9.39,6.89,47.998224,11.179245,4409047,2765662,548.61,12.3,552.47,13.48,695.33,554.35,643.29,702.67,729.68,757.24,0,0.211205161621011,105.909210205078,0,0.773,1.018,0.12,2.329,0.274,2.824,6.159,0.112,0.434,1.225,1.254,1.606,0.942,-0.002,0.174
DE212340,0.08,18.17,1.19,226.8,3.8,0,,,0,0,0,0.59,99.41,0,0.59,0,0,0,0,0,0,0,0,0,99.41,0,100,0,0,100,0,0,0,100,0,99.41,0.59,0,0,0,0,0,0,0,2.42,68.86,28.73,0,0,27.79,27.09,25.49,40.69,39.24,40,29.4,31.56,32.39,10.39,14.09,17.31,1.24,1.47,1.52,40.93,12.7,9.72,47.982284,11.002847,4395901,2763696,631.4,33.6,632.42,35.03,690.36,632.68,651.91,693.04,722.12,758.47,0,0.881668956253285,107.564727783203,0,0.696,1.684,0.06,2.52,0.252,2.764,5.912,0.05,0.511,2.178,2.45,3,1.836,0.002,0.221
DE212350,0.08,18.25,1.19,226.72,3.83,1,1964,1964,1.06,2.91,0,3.74,96.26,0,3.74,0,0,0,0,0,0,0,0,0,96.26,0,100,0,0,100,0,0,0,100,0,96.26,3.74,0,0,0,0,0,0,0,3.46,62.27,33.78,0.49,0,27.13,26.54,24.89,40.69,39.2,39.95,30.34,32.41,33.31,10.52,14.31,17.41,1.24,1.48,1.53,41.14,12.61,9.63,48.003076,11.015137,4396788,2766019,617.51,60.33,622.21,67.66,683.55,617.94,641.42,686.17,720.74,758.47,0,1.78634020729338,113.929145812988,0,0.739,1.278,0.11,2.779,0.269,2.751,5.862,0.09,0.465,1.635,1.7,2.103,1.383,0,0.61
DE212370,0.06,18.35,1.19,228.89,3.86,0,,,0,0,0,2.77,97.23,0,2.77,0,0,0,0,0,0,0,0,0,97.23,0,100,0,0,100,0,0,0,100,0,97.23,2.77,0,0,0,0,0,0,0,0.75,35.03,64.21,0,0,25.14,24.83,23.59,41.3,39.85,40.49,33.24,35,35.6,10.63,14.54,17.77,1.23,1.49,1.55,42.88,12.48,9.55,47.987797,11.005929,4396123,2764312,629.83,15,631.2,15.21,680.41,630.76,645.12,681.01,714.8,740.49,0,5.91650931754285,126.636459350586,0,0.665,1.7,0.07,2.089,0.247,2.697,5.759,0.064,0.499,2.529,2.409,3.133,1.932,0.003,0.126
DE212380,0.07,17.97,1.21,230.63,3.9,0,,,0,0,20.95,43.59,35.46,0,43.59,0,0,20.95,0,0,0,0,0,0,35.46,0,100,0,0,100,0,0,0,100,0,56.41,43.59,0,0,0,0,0,0,0,10.64,68.21,21.15,0,0,21.57,21.73,19.76,42.66,41.55,40.6,29.56,30.52,33.43,10.34,12.98,17.08,1.22,1.45,1.5,26.78,7.61,5.47,48.251907,11.364729,4422386,2794090,488.17,210.3,493.35,214.47,545.16,489.23,503.07,541.79,602.42,655.42,0,0.735053511580462,278.314758300781,17085918,0.794,0.582,0.38,1.63,0.321,2.473,5.25,0.353,0.304,0.722,0.71,0.828,0.648,0,0.838
DE212390,0.07,17.39,1.21,217.93,3.63,0,,,0,0,0.16,13.98,68.86,0,13.98,0,0,0,0.12,0,0,0,0.04,0,68.86,0.12,82.78,0,0.1,83.01,0,0,0.23,82.78,0,68.93,13.98,0,0.09,0,0,0,16.99,0,9.29,35.01,34.94,2.83,17.92,18.94,18.79,18,31.96,30.95,31.18,25.39,26.56,27.12,9.24,11.29,13.49,0.95,1.12,1.15,33.08,9.06,6.85,48.029195,11.363098,4422711,2769340,582.58,326.6,590.54,329.07,636.55,581.29,584.5,636.71,705.69,770.81,0,4.58709053433285,158.495254516602,10180305,1.333,0.441,0.69,2.11,0.418,3.193,6.347,0.667,0.33,0.364,0.277,0.329,0.307,0.001,0.541
DE212400,0.06,17.14,1.22,216.07,3.57,0,,,0,0,0.14,23.94,61.34,0,23.94,0,0,0,0.1,0,0,0,0.03,0,61.34,0.1,85.22,0,0.09,85.42,0,0,0.19,85.22,0,61.4,23.94,0,0.08,0,0,0,14.58,0,11.63,32.41,38.16,2.43,15.38,18.74,18.76,17.99,32,30.93,31.32,25.81,26.87,27.26,9.29,11.4,13.71,0.95,1.13,1.16,33.09,9.12,6.83,48.167213,11.458859,4429560,2784812,513.96,403.8,518.53,383.49,630.1,516.55,579.89,630.14,702.66,770.81,0,3.93619388095104,249.986175537109,14262357,0.777,0.297,0.36,1.31,0.246,3.155,6.235,0.333,0.18,0.423,0.321,0.368,0.385,0,0.838
DE212430,0.07,18.12,1.21,222.78,3.7,0,,,0,0,0,10.35,89.65,0,10.35,0,0,0,0,0,0,0,0,0,89.65,0,100,0,0,100,0,0,0,100,0,89.65,10.35,0,0,0,0,0,0,0,14.19,54.42,28.59,2.2,0.6,21.84,21.51,20.47,38.54,36.98,37.19,28.69,30.58,31.4,10.68,13.17,15.34,1.12,1.33,1.37,36.96,9.79,7.35,48.00027,11.346717,4421545,2766103,586.79,46.9,589.43,46.91,677.28,587.87,634.47,674.37,729.86,770.81,0,2.88536049584894,271.113830566406,0,0.933,0.962,0.27,2.41,0.308,3.027,6.25,0.22,0.438,0.859,1.039,1.211,0.826,0.003,0.009
DE212440,0.07,17.71,1.22,218.22,3.64,0,,,0,0,0,15.97,84.03,0,15.97,0,0,0,0,0,0,0,0,0,84.03,0,100,0,0,100,0,0,0,100,0,84.03,15.97,0,0,0,0,0,0,0,4.04,54.69,41.27,0,0,24.21,23.73,22.31,41.2,40.02,40.8,32.57,34.23,34.87,11.84,14.73,17.38,1.23,1.44,1.48,41.51,10.23,7.77,47.997796,11.360966,4422614,2765848,585.15,48.8,588.99,50.14,665.24,585.59,625.87,665.27,706.35,741.75,0,0,186.509078979492,311608,0.531,0.49,0.13,1.34,0.167,3.182,6.364,0.131,0.26,0.852,0.871,1.065,0.778,0.001,0.634
DE212450,0.05,19.7,1.18,241.73,4.05,0,,,0,0,74.66,5.14,20.21,0,0,0,5.14,74.66,0,0,0,0,0,0,20.21,0,100,0,0,100,0,0,0,100,0,100,0,0,0,0,0,0,0,0,5.54,74.39,20.06,0,0,21.53,21.66,20.49,42.9,41.75,40.96,32.2,33.22,35.17,10.13,13.09,16.91,1.28,1.51,1.55,24.95,6.42,4.71,48.316637,11.205191,4410421,2801078,481.09,104.8,484.55,104.41,519.44,483.03,495.15,516.52,551.18,598.86,0.637855440342971,0,131.511840820313,396423,,,,,,,,,,,,,,,
DE212460,0.06,17.97,1.2,234.25,3.99,0,,,0,0,51.66,39.97,8.38,0,0,3.14,36.83,51.66,0,0,0,0,0,0,8.38,0,100,0,0,100,0,0,0,100,0,100,0,0,0,0,0,0,0,0,5.73,76.39,17.88,0,0,21.97,22.18,21.51,42.14,40.88,39.91,31.59,32.64,34.28,10.09,13.32,16.73,1.27,1.49,1.53,24.42,6.12,4.66,48.426574,11.526106,4433982,2813735,447.42,390.4,452.77,390.43,504.39,448.69,468.81,504.21,539.57,598.86,9.23662632778176,0.142070685873762,161.444290161133,26848699,0.71,0.665,0.34,1.439,0.3,2.365,4.994,0.321,0.35,0.735,0.98,1.089,0.852,0.001,0.163
DE212470,0.07,17.9,1.2,228.01,3.84,0,,,0,0,5.1,58.57,36.33,0,58.57,0,0,0,5.1,0,0,0,0,0,36.33,0,100,0,0,100,0,0,0,100,0,41.43,58.57,0,0,0,0,0,0,0,5.86,47.36,46.78,0,0,21.28,21.65,21.44,42.55,40.85,40.35,31.69,33.02,33.73,12.12,14.88,17.78,1.21,1.47,1.53,33.38,9.05,6.44,48.253012,11.898098,4461999,2795088,475.8,236.7,479.88,229.71,542.33,476.94,500.16,538.55,601.94,658.66,0,0,224.628082275391,9375225,1.431,0.475,1.03,2.109,0.536,2.672,5.526,1.004,0.189,0.27,0.305,0.418,0.306,-0.003,0.012
DE212500,0.06,18.68,1.19,235.88,3.96,0,,,0,0,32.1,32.16,35.74,0,23.34,0,8.82,23.97,8.13,0,0,0,0,0,35.74,0,100,0,0,100,0,0,0,100,0,76.66,23.34,0,0,0,0,0,0,0,5.39,82.49,12.08,0,0.04,23.77,23.46,22.74,45.45,43.59,42.51,27.76,29.94,31.74,11.37,14.21,17.6,1.28,1.51,1.56,24.99,6.33,4.44,48.412988,11.982423,4467796,2813029,422.08,135.7,424.28,132.65,479.76,424.28,435.55,478.69,530.07,571.28,29.1604093415678,0,171.211959838867,434732,0.922,1.001,0.35,2.329,0.374,2.461,5.183,0.33,0.609,0.932,0.932,1.468,0.937,-0.003,0.032
DE212530,0.07,18.44,1.18,239.57,4.21,0,,,0,0,31.19,68.81,0,0,1.1,2.44,65.26,31.19,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,0,98.9,1.1,0,0,0,0,0,0,0,5.31,77.43,17.26,0,0,24.84,24.74,24.92,47.43,46.16,43.91,24.46,25.82,27.9,11.17,14.53,17.37,1.31,1.5,1.53,21.3,4.85,3.53,48.553574,12.11102,4476878,2828915,391.78,110.16,394.78,109.28,472.95,389.24,424.01,476.43,507.49,541.83,20.8592920217757,0,136.70051574707,374631,0.49,0.632,0.21,0.889,0.227,2.154,4.559,0.198,0.264,0.797,1.311,1.532,1.242,-0.003,0
DE212540,0.07,18.98,1.18,243.76,4.22,0,,,0,0,5.53,94.47,0,0,24.51,0,69.96,5.53,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,0,75.49,24.51,0,0,0,0,0,0,0,2.52,70.75,26.73,0,0,24.68,24.25,25.05,47.35,44.21,40.83,25.45,29.03,31.61,11.88,14.57,17.35,1.34,1.51,1.54,21.42,4.23,3.06,48.736863,12.744815,4522914,2850818,329.24,87.3,331.95,84.28,384.96,331.66,337.71,385.83,441.14,492.16,80.5101369923124,0,74.5299682617188,166334,0.311,0.41,0.06,0.85,0.156,2,4.224,0.075,0.183,1.333,1.097,1.301,1.379,-0.004,0.001
DE212550,0.13,18.13,1.23,222.32,3.92,0,,,0,0,99.77,0,0.23,0,0,0,0,0,0,0,0,0,99.77,0,0.23,99.77,0.23,0,0,0.23,70.75,29.02,99.77,0.23,99.77,0,0,0,0.23,0,0,0,0,0,1.38,45.68,52.94,0,0,19.9,20.27,20.56,40.56,38.65,37.39,38.48,40.02,40.99,16.72,21.85,25.57,1.18,1.5,1.57,41.38,11.51,8.83,48.798329,13.092854,4548220,2858660,316.14,86.9,318.89,87.18,539.47,318.09,355.53,488.47,806.06,990.32,3.01863280094999,0,68.3016815185547,0,1.524,2.019,0.4,4.449,0.5,3.049,6.106,0.405,2.238,1.306,1.177,1.058,1.212,0,0.838
DE212560,0.06,18.26,1.19,234.51,4.03,0,,,0,0,72.97,24.78,2.25,0,0,3.07,21.71,72.97,0,0,0,0,0,0,2.25,0,100,0,0,100,0,0,0,100,0,100,0,0,0,0,0,0,0,0,2.94,82.49,14.56,0,0,23.56,23.15,23.3,47.68,46.76,45.23,26.22,27.55,28.92,12.74,16.28,18.79,1.3,1.52,1.55,24.58,6.32,4.64,48.527435,12.472287,4503639,2826839,415.71,564.1,418.27,563.33,481.98,415.52,446.87,482.96,513.67,556.62,43.5474063363852,0,114.211616516113,4541698,0.644,1.087,0.27,1.43,0.281,2.287,4.711,0.288,0.434,1.154,1.508,2.341,1.469,-0.002,0.045
DE212570,0.07,17.93,1.19,233.45,4,1,1976,1976,3.34,9.5,65.14,33.11,1.74,0,0,5.77,27.34,65.14,0,0,0,0,0,0,1.74,0,100,0,0,100,0,0,0,100,0,100,0,0,0,0,0,0,0,0,3.29,79.63,16.96,0,0.13,23.45,23.04,23.18,47.58,46.59,45.14,26.19,27.6,28.9,13.08,16.61,18.96,1.3,1.51,1.55,24.45,6.04,4.5,48.606257,12.693818,4519684,2836169,374.5,729.1,378.34,727.82,474.39,374.32,417.83,478.49,511.35,556.62,46.2676230923269,0.23617624887462,111.007797241211,24198700,0.644,0.756,0.24,1.53,0.284,2.265,4.618,0.268,0.47,0.911,1.132,1.431,1.078,-0.002,0.038
DE212580,0.07,17.52,1.19,231.07,3.97,1,1976,1976,3.34,9.5,51.94,40.91,7.15,0,0,9.64,31.27,51.88,0,0,0,0,0.07,0,7.15,0.07,99.93,0,0,99.93,0,0.07,0.07,99.93,0.07,99.93,0,0,0,0,0,0,0,0,3.02,77.66,19.26,0,0.07,23.58,23.02,23.05,47.48,46.26,44.79,26.64,28.42,29.86,13.47,16.81,19.07,1.32,1.51,1.55,24.13,5.76,4.29,48.610848,13.145678,4552968,2837999,307.49,1439.5,310.49,1434.67,443.22,308.29,347.56,454.35,504.61,556.62,44.7557338202857,0.127189134036085,97.9275436401367,39212163,0.645,0.7,0.26,1.54,0.289,2.233,4.429,0.269,0.47,0.895,1.057,1.233,1.014,-0.003,0.001
DE212590,0.07,18.64,1.2,233.84,4,0,,,0,0,83.42,14.92,1.66,0,0,2.69,12.23,83.42,0,0,0,0,0,0,1.66,0,100,0,0,100,0,0,0,100,0,100,0,0,0,0,0,0,0,0,3.2,84.68,12.12,0,0,23.45,22.94,22.97,46.97,46.12,44.42,26.97,28.33,30,12.71,16.42,18.8,1.3,1.52,1.56,24.61,6.18,4.37,48.453227,12.365622,4496021,2818336,435.76,320.3,437.15,318.68,484,435.64,452.47,484.09,515.47,556.62,31.308456611467,0,120.826187133789,3542279,0.726,0.941,0.29,1.68,0.314,2.315,4.79,0.259,0.484,0.976,1.246,1.64,1.186,-0.001,0.292
DE212600,0.06,18.64,1.19,237.85,4.14,0,,,0,0,74.49,21.65,3.86,0,0,0,21.65,74.49,0,0,0,0,0,0,3.86,0,100,0,0,100,0,0,0,100,0,100,0,0,0,0,0,0,0,0,2.88,82.68,14.44,0,0,23.65,23.51,23.76,48.56,47.43,46.2,24.86,26.13,27.11,12.1,15.55,18.48,1.3,1.51,1.55,24.23,6.84,5.14,48.49583,12.344022,4494276,2823018,438.46,146.1,443.95,145.37,486.6,439.48,458.37,486.44,515.03,552.39,34.7772345202538,0,118.56356048584,1471964,0.547,0.994,0.16,1.439,0.241,2.269,4.762,0.153,0.425,1.401,1.755,2.387,1.525,-0.002,0.03
DE212610,0.07,18.64,1.18,239.98,4.09,0,,,0,0,67.23,30.3,2.47,0,0,0,30.3,67.23,0,0,0,0,0,0,2.47,0,100,0,0,100,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0.89,76.8,22.31,0,0,23.17,22.85,23.18,50.3,49.19,47.94,25.87,27.29,28.22,15.49,17.54,18.9,1.33,1.53,1.57,26.03,6.63,5.36,48.52689,12.731197,4522759,2827453,397.4,95,399.76,94.9,461.01,398.51,427.46,462.02,491.45,537.94,44.6903467694917,0,65.3544006347656,0,0.531,1.015,0.17,1.46,0.24,2.213,4.725,0.174,0.516,1.658,1.864,2.337,1.679,-0.001,0.027
DE212620,0.07,18.95,1.16,239.8,3.91,0,,,0,0,48.85,46.03,5.12,0,0,3.71,42.31,48.85,0,0,0,0,0,0,5.12,0,100,0,0,100,0,0,0,100,0,100,0,0,0,0,0,0,0,0,2.28,74.03,23.69,0,0,23.17,22.63,22.66,48.04,46.8,45.63,26.94,28.71,29.86,14.73,17.31,18.85,1.33,1.51,1.56,24.89,5.8,4.54,48.6105,12.95634,4539016,2837382,333.98,273.7,336.75,275.42,437.24,333.81,371.01,442.09,482.4,537.94,56.1225348154468,0,76.4708862304688,2796786,,,,,,,,,,,,,,,
DE212640,0.08,18.36,1.18,236.94,4.04,0,,,0,0,82.38,12.25,5.37,0,0,0,12.25,81.47,0.07,0,0,0,0.84,0,5.37,0.84,98.66,0.43,0.07,99.16,0,0.84,1.34,98.66,0.84,98.66,0.5,0,0,0,0,0,0,0,5.74,74.29,19.97,0,0,22.74,22.59,22.42,45.02,43.22,41.5,30.09,32.04,33.92,14.14,18.08,20.96,1.33,1.52,1.56,24.09,5.79,3.74,48.585329,13.196716,4556849,2835326,326.68,130.5,335.83,129.03,408.11,328.28,353.2,402.21,490.28,549.56,0,0,93.7836380004883,591248,0.711,1.065,0.27,1.77,0.313,2.27,4.734,0.264,0.532,1.186,1.579,1.443,1.476,-0.003,0.012
